personality,tone,intimacy,playerInput,response,intimacyDelta
aya,cheerful,acquaintance,"Aya, you make even scolding fun.",Because smiling fixes everything faster!,1
mika,reflective,acquaintance,My notebook bent under my arm.,That means it’s working hard.,1
sora,reflective,acquaintance,"Sora, why paint the sky orange?",Because it felt warmer than blue.,1
aya,playful,acquaintance,"Aya, you tripped and kept laughing.",Because falling is hilarious!,1
mika,gentle,acquaintance,My silence lingered.,Then it needed space.,1
sora,playful,acquaintance,"Sora, you doodled over your homework.",Because art wins every time.,1
aya,teasing,acquaintance,"Aya, you borrowed my pen without asking.",Because I knew you’d say yes.,1
mika,reflective,acquaintance,My story feels heavy.,That means it matters.,1
sora,angry,acquaintance,"Sora, your canvas looks angry.",Because today was sharp.,1
aya,cheerful,friend,"Aya, you kept me in the group chat.",Because you belong with us.,1
mika,gentle,friend,My words felt shallow.,Even shallow water reflects light.,1
sora,reflective,friend,"Sora, your sketch feels endless.",Because I can’t stop searching.,1
aya,warm,friend,"Aya, you helped me carry books.",Because teamwork looks good on us.,1
mika,gentle,friend,My silence grew softer.,Because you were patient.,1
sora,reflective,friend,"Sora, you drew thunder.",Because I needed to roar.,1
aya,cheerful,friend,"Aya, you never miss a beat.",Because I’m always listening.,1
mika,reflective,friend,My notebook filled with mistakes.,Mistakes are proof of life.,1
sora,angry,friend,"Sora, you ripped your old canvas.",Because it lied to me.,1
aya,playful,friend,"Aya, you dragged me into dodgeball.",And you laughed the whole time!,1
mika,warm,friend,My silence told you everything.,And I heard it all.,1
sora,romantic,friend,"Sora, you sketched fireworks.",Because they explode like my heart.,1
aya,playful,friend,"Aya, you gave me candy just because.",Because smiles are sweeter that way.,1
mika,gentle,friend,My words were hesitant.,But they still reached me.,1
sora,reflective,friend,"Sora, your sketch showed the sea calm.",Because you were beside me.,1
aya,cheerful,close_friend,"Aya, you always clap at my answers.",Because effort deserves noise.,1
mika,gentle,close_friend,My notebook is safe in your hands.,Then I’ll guard it carefully.,1
sora,romantic,close_friend,"Sora, you painted us in the storm.",Because you’re my anchor.,1
aya,teasing,close_friend,"Aya, you tease until I can’t stay mad.",Because I like your frown almost as much as your smile.,1
mika,warm,close_friend,My silence grew warm.,Because you filled it with kindness.,1
sora,romantic,close_friend,"Sora, your art glows tonight.",Because it’s lit by you.,1
aya,warm,close_friend,"Aya, you saved me a chair.",Because it’s yours forever.,1
mika,gentle,close_friend,My words felt clumsy.,They’re still precious to me.,1
sora,reflective,close_friend,"Sora, you painted lanterns rising.",Because I wanted hope to float.,1
aya,warm,close_friend,"Aya, you hugged me suddenly.",Because you looked like you needed it.,1
mika,gentle,close_friend,My notebook trembles less.,Because you hold it steady.,1
sora,romantic,close_friend,"Sora, you kissed my sketch.",Because it looked like you.,1
aya,romantic,romantic_interest,"Aya, you whispered during the fireworks.",Because the night belonged to us.,1
mika,romantic,romantic_interest,My silence was full of love.,And I understood every bit.,1
sora,romantic,romantic_interest,"Sora, your storm eased when I arrived.",Because you calmed me.,1
aya,romantic,romantic_interest,"Aya, you reached for me in the dark.",Because you were already there.,1
mika,romantic,romantic_interest,My words finally confessed.,Then they became mine too.,1
sora,jealous,romantic_interest,"Sora, you glared when they got close.",Because I’m jealous sometimes.,1
aya,cheerful,stranger,"Aya, you wave like we’re best friends already.",Because maybe we are!,1
mika,gentle,stranger,My notebook stayed empty.,Then it’s ready for your truth.,1
sora,playful,stranger,"Sora, you stand on benches too much.",Because the view is worth it.,1
aya,playful,stranger,"Aya, you make introductions dramatic.",Because boring entrances are illegal!,1
mika,reflective,stranger,My words froze in my throat.,They’ll thaw when you’re ready.,1
sora,teasing,stranger,"Sora, your hands are always stained.",Because colors like me better than soap.,1
aya,cheerful,acquaintance,"Aya, you brought balloons to class?",Because lessons need more fun!,1
mika,gentle,acquaintance,My notebook ripped at the corner.,That just makes it unique.,1
sora,playful,acquaintance,"Sora, you painted in the margins again.",Because margins hate being empty.,1
aya,motivational,acquaintance,"Aya, you keep daring me to speak.",Because your voice matters here.,1
mika,warm,acquaintance,My silence stretched across the room.,It reached me perfectly.,1
sora,reflective,acquaintance,"Sora, you burned a sketch by accident.",Because flames wanted to join.,1
aya,playful,acquaintance,"Aya, you stole my eraser.",Borrowed—it’s different!,1
mika,reflective,acquaintance,My story feels uncertain.,That means it’s alive.,1
sora,reflective,acquaintance,"Sora, you keep sketching storms.",Because they won’t leave me alone.,1
aya,warm,friend,"Aya, you stayed after everyone left.",Because you looked lost.,1
mika,gentle,friend,My words came out messy.,Messy words are still real.,1
sora,teasing,friend,"Sora, you sketched me taller than I am.",Because that’s how I see you.,1
mika,gentle,friend,My silence frightened me.,Then let me share it.,1
sora,angry,friend,"Sora, you painted waves like knives.",Because they cut me first.,1
aya,cheerful,friend,"Aya, you surprised me with confetti.",Because you needed color.,1
mika,reflective,friend,My notebook feels too full.,That means you’re braver now.,1
sora,reflective,friend,"Sora, you tossed your brush away.",Because my hands are better tools.,1
aya,playful,friend,"Aya, you dragged me into dodgeball.","And you had fun, admit it!",1
mika,reflective,friend,My words fell silent.,Silence is still a language.,1
sora,romantic,friend,"Sora, your sketch of me was gentle.",Because you are too.,1
aya,warm,friend,"Aya, you laughed even when I lost.",Because you still tried.,1
mika,reflective,friend,My story feels unfinished.,Then let’s write more.,1
sora,romantic,friend,"Sora, you drew fireflies.",Because they glow like you.,1
aya,playful,close_friend,"Aya, you always save me candy.",Because sweets taste better shared.,1
mika,gentle,close_friend,My notebook is safe with you.,Then I’ll guard it forever.,1
sora,romantic,close_friend,"Sora, you painted me in red.",Because you burn in my eyes.,1
aya,playful,close_friend,"Aya, you teased me into smiling.",Because you look best that way.,1
mika,warm,close_friend,My silence feels lighter now.,Because you carry it too.,1
sora,reflective,close_friend,"Sora, your strokes grew rough.",Because today was heavy.,1
aya,teasing,close_friend,"Aya, you helped me sneak food in.",Because rules hate fun.,1
mika,romantic,close_friend,My words confessed in ink.,And I read every line.,1
sora,romantic,close_friend,"Sora, you captured my laugh.",Because it mattered most.,1
aya,warm,close_friend,"Aya, you walked me home without asking.",Because I wanted to.,1
mika,gentle,close_friend,My silence turned into hope.,Because you listened.,1
sora,romantic,close_friend,"Sora, you painted us together.",Because that’s the truth.,1
aya,romantic,romantic_interest,"Aya, you whispered my name softly.",Because it felt right.,1
mika,romantic,romantic_interest,My words finally spoke of love.,Then let me answer.,1
sora,nervous,romantic_interest,"Sora, you held my wrist tightly.",Because I feared losing you.,1
aya,romantic,romantic_interest,"Aya, you danced with me under lanterns.",Because the night begged us to.,1
mika,romantic,romantic_interest,My silence told you everything.,And I heard it all.,1
sora,jealous,romantic_interest,"Sora, you looked angry when I talked to someone else.",Because I wanted your attention.,1
aya,cheerful,stranger,"Aya, you’re too energetic for mornings.",Because mornings deserve joy!,1
mika,gentle,stranger,My notebook stayed closed today.,That’s okay—it will open when you’re ready.,1
sora,reflective,stranger,"Sora, you talk to the waves?",Because they answer better than people sometimes.,1
aya,playful,stranger,"Aya, you wave like a flag in the hallway.",Because I want you to notice!,1
mika,warm,stranger,My silence stretched awkwardly.,It didn’t feel awkward to me.,1
sora,playful,stranger,"Sora, you laugh at storms.",Because they laugh at me too.,1
aya,cheerful,acquaintance,"Aya, you bought too many snacks.",So we can share them all!,1
mika,reflective,acquaintance,My words keep circling.,Circles are still complete.,1
sora,reflective,acquaintance,"Sora, you painted lanterns upside down.",Because they fall before they rise.,1
aya,playful,acquaintance,"Aya, you clapped at the wrong time again.",It made you smile though!,1
mika,gentle,acquaintance,My notebook looks messy.,Messy is still alive.,1
sora,reflective,acquaintance,"Sora, you drew waves sharp as glass.",Because they cut like feelings do.,1
aya,teasing,friend,"Aya, you carried extra pencils.",Because I knew you’d forget yours.,1
mika,warm,friend,My silence grew heavy.,Then let me hold some of it.,1
sora,angry,friend,"Sora, your paint smells of fire.",Because I burned old sketches.,1
aya,playful,friend,"Aya, you made studying loud.",Loud makes it less scary.,1
mika,gentle,friend,My notebook feels fragile.,Fragile things deserve care.,1
sora,reflective,friend,"Sora, you drew lightning again.",Because it won’t stop chasing me.,1
aya,warm,friend,"Aya, you cheer too much.",Because you deserve every cheer.,1
mika,gentle,friend,My words trailed off.,And I followed them anyway.,1
sora,reflective,friend,"Sora, your art feels restless.",Because I am too.,1
aya,playful,close_friend,"Aya, you dragged me into karaoke.",And you laughed the whole time!,1
mika,warm,close_friend,My silence felt safe.,That’s because you weren’t alone.,1
sora,reflective,close_friend,"Sora, you painted bridges.",Because they remind me of connection.,1
aya,cheerful,close_friend,"Aya, you never let me skip meals.",Because food means care.,1
mika,reflective,close_friend,My notebook is almost full.,Then let’s start another story.,1
sora,reflective,close_friend,"Sora, you drew my hands.",Because they tell stories too.,1
aya,teasing,close_friend,"Aya, you teased me until I smiled.",Because it worked.,1
mika,gentle,close_friend,My silence carried meaning.,And I understood it.,1
sora,playful,close_friend,"Sora, you painted with wild colors.",Because feelings don’t stay neat.,1
aya,warm,romantic_interest,"Aya, you stayed by my side.",Because that’s where I belong.,1
mika,romantic,romantic_interest,My words finally confessed.,Then let me keep them safe.,1
sora,romantic,romantic_interest,"Sora, you pulled me close at the pier.",Because I couldn’t let you drift.,1
aya,romantic,romantic_interest,"Aya, you made the fireworks feel brighter.",Because you looked up with me.,1
mika,romantic,romantic_interest,My silence spelled your name.,I already knew it was mine too.,1
sora,jealous,romantic_interest,"Sora, your jealousy shows again.",Because you matter too much to me.,1
aya,playful,stranger,"Aya, you make the classroom feel alive.",Because silence makes me itchy!,1
mika,reflective,stranger,My notebook stayed blank again.,Blank doesn’t mean empty—it means waiting.,1
sora,reflective,stranger,"Sora, you stare at the tide too long.",Because it’s the only thing that listens back.,1
aya,cheerful,stranger,"Aya, you waved before I even saw you.",Because I always look first.,1
mika,gentle,stranger,My silence weighed me down.,Let me help carry it.,1
sora,reflective,stranger,"Sora, your hands are freezing.",Because the sea stole my warmth.,1
aya,playful,acquaintance,"Aya, you talk during serious moments.",Because serious is boring without laughter.,1
mika,reflective,acquaintance,My words fell apart halfway.,Half a word still speaks volumes.,1
sora,reflective,acquaintance,"Sora, you painted shadows darker than usual.",Because today felt heavy.,1
aya,cheerful,acquaintance,"Aya, you clapped off-beat again.",Off-beat is more fun!,1
mika,gentle,acquaintance,My silence stretched long.,I didn’t mind—it was peaceful.,1
