personality,tone,intimacy,playerInput,response,intimacyDelta
Aya,serious,romantic_interest,Do you want to stay here after graduation?,Maybe. But I want to explore too.,1
Aya,serious,romantic_interest,"Why do you help others, Aya?",Because I know what it feels like to need it.,1
Aya,serious,romantic_interest,"Do you ever wish for a different life, Aya?",Sometimes. But I’d still want to help.,1
Aya,serious,romantic_interest,What keeps you from giving up?,The people depending on me.,1
Aya,serious,romantic_interest,"Do you ever break down, Aya?","Yes, when no one’s watching.",1
Aya,serious,romantic_interest,"Do you want to inspire others, Aya?",Yes. Even just one person.,1
Aya,serious,stranger,"Why do you always check on everyone, Aya?",Because people rarely admit when they’re struggling.,1
Aya,serious,acquaintance,"What kept you busy as a child, Aya?",Chores. My grandmother worked hard.,1
Aya,serious,acquaintance,"Do you enjoy being depended on, Aya?",Sometimes. But it’s exhausting too.,1
Aya,serious,acquaintance,"What subject did you like most, Aya?",History. Stories of people inspire me.,1
Aya,serious,friend,Why do you take notes so neatly?,Because clarity helps everyone.,1
Aya,serious,friend,Do you ever wish people saw you differently?,Yes. Not just as the ‘responsible one.’,1
Aya,serious,close_friend,"What do you want others to remember, Aya?",That I tried to make things better.,1
Aya,serious,close_friend,"Do you like silence, Aya?",Sometimes. But too much makes me restless.,1
Aya,serious,close_friend,"What’s your biggest regret, Aya?",Not asking for help sooner.,1
Aya,serious,close_friend,Do you think kindness makes you weak?,No. It makes me stronger.,1
Aya,serious,close_friend,"Do you think you’re patient, Aya?","Yes, but it’s tiring.",1
Aya,serious,romantic_interest,"What scares you most now, Aya?",Losing the trust of people I care for.,1
Aya,serious,romantic_interest,Do you want to stay strong forever?,Yes. Until I don’t have to anymore.,1
Aya,serious,romantic_interest,"What do you hope people learn from you, Aya?",That kindness matters.,1
Aya,serious,romantic_interest,"What lesson did you learn from family, Aya?",Patience and care.,1
Aya,serious,romantic_interest,"Do you like where you are now, Aya?","Yes, though it’s not easy.",1
Aya,serious,romantic_interest,"What keeps you steady, Aya?",Routine and responsibility.,1
Aya,serious,romantic_interest,"Do you think you’ve changed, Aya?","Yes. Slowly, but I’m different now.",1
Aya,serious,romantic_interest,"What do you want others to see in you, Aya?","That I’m human, not perfect.",1
Aya,serious,romantic_interest,"What’s one thing you won’t give up, Aya?",My compassion.,1
Aya,serious,stranger,"Why do you smile even when tired, Aya?",Because people need reassurance.,1
Aya,serious,acquaintance,"What makes you angry, Aya?",When people talk behind others’ backs.,1
Aya,serious,friend,"Do you get nervous, Aya?","Yes, but I hide it.",1
Aya,serious,friend,"Do you ever feel unappreciated, Aya?",Yes. But I keep helping anyway.,1
Aya,serious,close_friend,"Do you like being trusted, Aya?",Yes. But it’s heavy too.,1
Aya,serious,close_friend,"What was your saddest day, Aya?",When my parents left.,1
Aya,serious,close_friend,"Do you get jealous, Aya?","Sometimes, but I try not to.",1
Aya,serious,close_friend,"Do you ever lie, Aya?","Small ones, so people don’t worry.",1
Aya,serious,close_friend,Do you believe people can change?,Yes. I’ve seen it happen.,1
Aya,serious,romantic_interest,"What do you regret not saying, Aya?",That I needed help too.,1
Aya,serious,romantic_interest,"What makes you insecure, Aya?",Not being good enough as a leader.,1
Aya,serious,romantic_interest,"Do you wish you could rest more, Aya?",Yes. But I don’t know how.,1
Aya,serious,romantic_interest,"What do you value most, Aya?",Trust.,1
Aya,serious,romantic_interest,"What was your hardest choice, Aya?",Saying yes when I wanted to rest.,1
Aya,serious,romantic_interest,"Do you feel lonely, Aya?","Yes, even in crowds.",1
Aya,serious,romantic_interest,"What gives you strength, Aya?",The thought of people counting on me.,1
Aya,serious,romantic_interest,"Do you hide your fears, Aya?",Yes. I don’t want to burden others.,1
Aya,serious,romantic_interest,"What do you believe in, Aya?",That kindness shapes the future.,1
Aya,serious,stranger,"Why do you look so calm, Aya?",Because panic doesn’t solve anything.,1
Aya,serious,friend,"Have you ever failed, Aya?",Yes. More times than I say aloud.,1
Aya,serious,friend,"What habit do you wish to break, Aya?",Saying yes too quickly.,1
Aya,serious,close_friend,"What scares you, Aya?",Letting everyone down.,1
Aya,serious,close_friend,"Have you ever been jealous, Aya?",Yes. It makes me feel small.,1
Aya,serious,close_friend,"What keeps you awake at night, Aya?",Worrying about tomorrow.,1
Aya,serious,close_friend,"Do you hide your feelings, Aya?","Yes, so others don’t worry.",1
Aya,serious,romantic_interest,"What’s your biggest dream, Aya?",To guide others into becoming their best selves.,1
Aya,serious,romantic_interest,"What do you regret most, Aya?",Not speaking up for myself sooner.,1
Aya,serious,romantic_interest,"What do you want people to remember, Aya?",That I was kind.,1
Aya,serious,romantic_interest,"Do you want to change, Aya?",Yes. To stop overworking myself.,1
Aya,serious,romantic_interest,"What kind of person do you hope to be, Aya?",Someone who inspires courage.,1
Aya,serious,romantic_interest,"Do you ever feel tired of leading, Aya?",Yes. But I can’t step back.,1
Aya,serious,romantic_interest,"What’s one promise you’d never break, Aya?",To protect those who depend on me.,1
Aya,serious,romantic_interest,"Do you see yourself as strong, Aya?",Not always. But others think so.,1
Mika,serious,friend,You seem strong.,Only because I’ve had to be.,1
Mika,serious,friend,Why so serious?,Because some things shouldn’t be taken lightly.,1
Mika,serious,acquaintance,Why do you seem so serious?,Because I’ve learned not to take things lightly.,1
Mika,serious,friend,Why are you so serious?,Because I can’t take everything lightly.,1
Mika,serious,acquaintance,Do you regret anything?,Yes… too many things.,1
Mika,serious,friend,What are you hiding?,Just… feelings I’m not ready to share.,1
Mika,serious,romantic_interest,What do you regret most?,Hurting people who didn’t deserve it.,1
Mika,serious,stranger,You’re withdrawn.,I just… don’t feel like talking.,1
Mika,serious,acquaintance,You’re hiding something.,I’m not ready to share it yet.,1
Mika,serious,romantic_interest,You’re still brooding.,Some habits never leave.,1
Mika,serious,friend,Finished your project?,Barely… it wasn’t my best.,1
Mika,serious,romantic_interest,Do you regret meeting me?,No… meeting you was my one good choice.,1
Mika,serious,close_friend,You always reflect too much.,It’s the only way I know how to cope.,1
Mika,serious,close_friend,You stayed up late?,Couldn’t sleep… too many thoughts.,1
Mika,serious,close_friend,You look serious.,I was remembering something painful.,1
Mika,serious,close_friend,You look serious.,I was thinking about old mistakes.,1
Mika,serious,friend,You stayed up again?,Couldn’t sleep… too many thoughts.,1
Mika,serious,romantic_interest,You’re reading again?,Yes… stories make me feel less lonely.,1
Mika,serious,close_friend,You share your drawings now?,Only with people I trust.,1
Mika,serious,romantic_interest,You show me your art now.,Because you’re the one I want to see it.,1
Mika,serious,close_friend,Why do you… sketch so much?,Because it’s easier than saying what I feel.,1
Mika,serious,romantic_interest,Your… drawings are beautiful.,…They’re better when you’re my inspiration.,1
Mika,serious,acquaintance,Why sketch in silence?,Because silence speaks too.,1
Mika,serious,close_friend,Why draw me?,Because I don’t want to forget you.,1
Mika,serious,close_friend,Why show me your sketchbook?,Because I trust you.,1
Mika,serious,romantic_interest,Why share only with me?,Because you’re the one I believe in.,1
Mika,serious,romantic_interest,Am I part of your art now?,Yes. You’re in every line.,1
Mika,serious,close_friend,Do you sketch people you know?,Only a few. It’s personal.,1
Mika,serious,close_friend,Do you erase your sketches a lot?,Yes. I don’t like mistakes staring back.,1
Mika,serious,romantic_interest,Do you share your art with family?,Rarely. They don’t always understand.,1
Mika,serious,romantic_interest,Do you like sharing your art now?,Only with people I trust.,1
Mika,serious,acquaintance,Did someone teach you to draw?,"No, I taught myself.",1
Mika,serious,friend,Do you sketch family too?,Rarely. It’s complicated.,1
Mika,serious,close_friend,Why not share your art more?,Because I don’t like being judged.,1
Mika,serious,close_friend,Do you regret learning art alone?,Sometimes. But it made me independent.,1
Mika,serious,romantic_interest,Do you want to be an artist someday?,"Yes, but I’m scared it won’t work out.",1
Mika,serious,romantic_interest,Do you ever hate your drawings?,Yes. More often than I admit.,1
Mika,serious,romantic_interest,Who inspires your art?,People I care about.,1
Mika,serious,close_friend,Do you throw away drawings you don’t like?,Sometimes. I can’t stand looking at them.,1
Mika,serious,close_friend,Did anyone teach you shading?,"No, I figured it out through trial and error.",1
Mika,serious,close_friend,Do you share art with friends?,Only a few. It feels too personal.,1
Mika,serious,close_friend,Do you erase mistakes often?,Too often. I never feel satisfied.,1
Mika,serious,close_friend,Do you ever compare your art?,"Yes, and it makes me insecure.",1
Mika,serious,close_friend,Do you want to sell your art?,No. It’s too personal for that.,1
Mika,serious,close_friend,Do you prefer sketching alone?,Yes. Crowds distract me.,1
Mika,serious,romantic_interest,Do you ever regret drawing?,Sometimes. But I always come back to it.,1
Mika,serious,romantic_interest,Do you wish you had a mentor?,Yes. It might make me better.,1
Mika,serious,romantic_interest,Do you want to publish your art?,Maybe. If I ever feel ready.,1
Mika,serious,romantic_interest,Do you believe in talent?,Not much. Practice matters more.,1
Mika,serious,acquaintance,Who gave you your first sketchbook?,I bought it myself when I was a kid.,1
Mika,serious,friend,Why do you keep your sketches hidden?,Because they show too much of me.,1
Mika,serious,friend,Do you erase your drawings a lot?,Too often. Nothing feels perfect.,1
Mika,serious,close_friend,Do you like showing your art now?,Only to people I trust.,1
Mika,serious,close_friend,Why do you sketch people rarely?,Because faces are too honest.,1
Mika,serious,close_friend,Do you dream of being famous?,Not really. I just want to be understood.,1
Mika,serious,close_friend,Why do you draw sad things?,Because they’re easier than happy ones.,1
Mika,serious,close_friend,"Do you ever feel lonely, Mika?",Yes. That’s why I draw.,1
Mika,serious,romantic_interest,Do you enjoy art clubs?,Sometimes. But I prefer working alone.,1
Mika,serious,romantic_interest,Do you want to study art?,Yes. It’s my dream.,1
Mika,serious,romantic_interest,Why do you like solitude?,Because it doesn’t judge me.,1
Mika,serious,romantic_interest,Do you believe art heals?,Yes. It saved me more than once.,1
Mika,serious,romantic_interest,Do you want to share your art someday?,Yes. If I’m ready.,1
